0.5930000000000001,0.5726807276532623,0.6115696400104692,0.0,75028.83540344237
0.5590000000000002,0.5430517697807056,0.6194627747387949,0.0,nan
0.5509999999999999,0.5272003889591769,0.6319428408440277,0.0,nan
0.529,0.5132401556044154,0.6413620651298634,0.0,nan
0.5140000000000002,0.5012440816950791,0.6487255968967495,0.0,nan
0.4870000000000001,0.4885593739716322,0.6539818363303029,0.0,nan
0.4850000000000002,0.479783446225981,0.6594655126589818,0.0,nan
0.469,0.4703724648784303,0.6638557141662796,0.0,nan
0.4709999999999999,0.4664452803381398,0.6699680293998947,0.0,nan
0.4840000000000002,0.4617119404059317,0.6740151239143135,0.0,nan
0.463,0.4575091683374196,0.6699776096465396,0.0,nan
0.4480000000000001,0.4534360305853968,0.6663847268414337,0.0,nan
0.454,0.4492645915644014,0.6635546529507907,0.0,nan
0.447,0.4461625290090897,0.6606739594102727,0.0,nan
0.4429999999999999,0.4435613481926392,0.6584301280463236,0.0,nan
0.45,0.441151798348611,0.6570368978000851,0.0,nan
0.445,0.4403609327630466,0.6569353462531338,0.0,nan
0.438,0.4399271124759807,0.6560878664369008,0.0,nan
0.4749999999999999,0.4388256353362769,0.6558651437693673,0.0,nan
0.408,0.4336594485925449,0.6526500988435125,0.0,nan
0.414,0.4291641810013017,0.6507148650942304,0.0,nan
0.421,0.4276908164744095,0.6507481964997038,0.0,nan
0.4370000000000001,0.4247121327852214,0.6487023459741218,0.0,nan
0.4180000000000002,0.421060174704408,0.6475306029419025,0.0,nan
0.423,0.4185440349132825,0.6461792153590099,0.0,nan
0.4069999999999998,0.41341819495978976,0.6437979472027817,0.0,nan
0.405,0.4079569257373741,0.6415899964397421,0.0,nan
0.4099999999999998,0.4032328296103341,0.6388126626385091,0.0,nan
0.3939999999999999,0.3979915613685043,0.6358651013717191,0.0,nan
0.406,0.3956425251730765,0.635047514254504,0.0,nan
0.3970000000000002,0.3956715090745357,0.6347119919978783,0.0,nan
0.375,0.3910682205747477,0.6321894056929015,0.0,nan
0.3719999999999999,0.3847612091701896,0.6290413679884259,0.0,nan
0.3609999999999999,0.3782800744507391,0.6259409577867087,0.0,nan
0.401,0.3732965845072465,0.6243157969102396,0.0,nan
0.3679999999999999,0.3712225837805457,0.6222650005122284,0.0,nan
0.3670000000000001,0.3669175387565273,0.620332074650453,0.0,nan
0.3699999999999998,0.3638762746505177,0.6191153810668049,0.0,nan
0.345,0.3606472617783498,0.6175688092053949,0.0,nan
0.371,0.356488746755768,0.6161069669489097,0.0,nan
0.3720000000000001,0.35386461296352256,0.6145833277036801,0.0,nan
0.3589999999999998,0.3518286099410098,0.6141172938797544,0.0,nan
0.359,0.3513752782029436,0.6137723613163498,0.0,nan
0.336,0.3507567185737985,0.6129544762110538,0.0,nan
0.35100000000000003,0.3489161481568697,0.6120570588461038,0.0,nan
0.35799999999999976,0.3476066622996582,0.6125296499242414,0.0,nan
0.3850000000000001,0.34920530908950903,0.6127475907555716,0.0,nan
0.344,0.3485878189372981,0.6117570884621755,0.0,nan
0.329,0.3472054213229404,0.6108041117432648,0.0,nan
0.35700000000000026,0.3468054269743056,0.6107589591752353,0.0,nan
0.34700000000000003,0.34563001735968946,0.6096974464444125,0.0,nan
0.333,0.3450414912241988,0.6083847508991878,0.0,nan
0.3480000000000001,0.34478994064212243,0.6086992609995128,0.0,nan
0.34600000000000003,0.34586595342074633,0.6084832680054846,0.0,nan
0.3640000000000001,0.3462616399857613,0.6084920823422388,0.0,nan
0.3650000000000002,0.3471317858907141,0.6085346982057215,0.0,nan
0.3210000000000001,0.3437548342149325,0.6054224427476613,0.0,nan
0.34600000000000003,0.3433843447138993,0.6054530604167111,0.0,nan
0.362,0.34577066827102576,0.6068554977899129,0.0,nan
0.3529999999999999,0.34701207777241605,0.6063783311019076,0.0,nan
0.35,0.3462232745273241,0.6068262058900206,0.0,nan
0.391,0.3510988790733404,0.6098523064808961,0.0,nan
0.36200000000000015,0.3520856695773659,0.6097027086870892,0.0,nan
0.34,0.3503754334712032,0.6093330016332267,0.0,nan
0.336,0.3483637866081552,0.6086247609904748,0.0,nan
0.348,0.3497440303707629,0.6094232764583754,0.0,nan
0.336,0.3500837448109067,0.6101688586381065,0.0,nan
0.33800000000000024,0.3495400901892014,0.6096474788571319,0.0,nan
0.3539999999999999,0.34872457039463683,0.6098671806012126,0.0,nan
0.36500000000000016,0.34860199976310496,0.6094144356262468,0.0,nan
0.35899999999999993,0.3500121138932022,0.6099644426855423,0.0,nan
0.3440000000000001,0.3472920061357611,0.6083610458959768,0.0,nan
0.366,0.3475328564738092,0.6084358855899727,0.0,nan
0.3639999999999999,0.3494744260160844,0.6097277274095277,0.0,nan
0.362,0.3507010452716481,0.6103851191676114,0.0,nan
0.3829999999999999,0.3511559944857466,0.6112006210114468,0.0,nan
0.32399999999999984,0.35185719400150944,0.6110799507622833,0.0,nan
0.3399999999999999,0.3524544462660326,0.6113006345670786,0.0,nan
0.363,0.3524412135924608,0.6112522041496543,0.0,nan
0.3349999999999999,0.3497426588190473,0.6095834228067709,0.0,nan
0.3539999999999999,0.3483835837763685,0.609809042348625,0.0,nan
0.3400000000000001,0.3453960471674493,0.6087108194930406,0.0,nan
0.3280000000000001,0.3434669311911123,0.6069029677271893,0.0,nan
0.337,0.3413956700683906,0.6061334282172518,0.0,nan
0.3499999999999999,0.34165075850868604,0.6065865191824642,0.0,nan
0.3330000000000001,0.3365979450177137,0.6036084032008004,0.0,nan
0.3339999999999999,0.3360388545542187,0.6041710102902728,0.0,nan
0.3370000000000002,0.3348159132137937,0.6032973957765899,0.0,nan
0.3470000000000001,0.3339953242510638,0.6030042979588905,0.0,nan
0.3250000000000001,0.3334782324777099,0.6027983011536073,0.0,nan
0.3499999999999999,0.3341439168075025,0.6029663257447673,0.0,nan
0.31699999999999995,0.33472856898583664,0.6024406657421131,0.0,nan
0.3500000000000001,0.3361839074320364,0.6039769034129561,0.0,nan
0.334,0.3371607490497957,0.6036394397797377,0.0,nan
0.3200000000000001,0.33546509087158904,0.6024114430832013,0.0,nan
0.3659999999999998,0.3370708150830689,0.6034414565686927,0.0,nan
0.3509999999999999,0.3388634680501051,0.6044605569154037,0.0,nan
0.3540000000000002,0.3432104127489722,0.6061642541180633,0.0,nan
0.3300000000000001,0.3439252361408737,0.6057726736811266,0.0,nan
0.3500000000000001,0.3466357132456093,0.6068606724916941,0.0,nan
